,,,,,,,,
,,,,,,,,
place,title,name,type,latitude,longitude,code,enclosed_by,date
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
person,firstname,surname,callname,prefix,suffix,title,gender,source,note,birthdate,birthplace,birthplaceid,birthsource,baptismdate,baptismplace,baptismplaceid,baptismsouce,deathdate,deathplace,deathplaceid,deathsource
[F5cf01b9c-7708-4040]," [P92698a35-31e0-49ca]","Black, J.A. et. al.",No se encontraron fuentes primarias.,
[F90856c5f-00d5-4635]," [Pc9a5a6bb-14ea-4964]","Black, J.A. et. al.",No se encontraron fuentes primarias.,
[Fccd3ee66-6006-4414]," [P392b8926-0d3c-432f]","Black, J.A. et. al.",No se encontraron fuentes primarias.,
[F07ac630b-d165-4285]," [P28d19410-f0d9-4e2b]","Black, J.A. et. al.",No se encontraron fuentes primarias.,
[F07ac630b-d165-4285]," [P7db9e90b-a3a6-43d1]","Black, J.A. et. all",No se encontraron fuentes primarias.,
[F937fbbc3-7f34-4832]," [P791c9290-25f3-4be9]","Black, J.A. et. al.",No se encontraron fuentes primarias.,
[Fda0a3bc7-1b46-4a75]," [Pc16d5529-fc99-40cc]","Black, J.A. et. al.",No se encontraron fuentes primarias.,
[Fee97f1e1-5c2c-4601]," [P174ec975-b120-4d75]","Black, J.A. et. al.",No se encontraron fuentes primarias.,
[F6effd1fd-60b9-446b]," [Pbf0d7d2b-ca01-45c2]","Black, J.A. et al.",No se encontraron fuentes primarias.,
[F6effd1fd-60b9-446b]," [Pd11f36da-620f-4a45]","Black, J.A. et al.",No se encontraron fuentes primarias.,
[F4d0c3a28-ad8b-42de]," [Pcfe35bd7-5fe6-4aa7]","Black, J.A. et al.",No se encontraron fuentes primarias.,
[F44880436-92ec-42b2]," [Pe7c6b5bb-b573-4a13]",The Epic of Gilgamesh,No se encontraron fuentes primarias.,
[F5facaaf5-2e0f-43d1]," [P13869aa9-e328-4411]","Black, J.A. et al.",No se encontraron fuentes primarias.,
[Fa3126e67-35c9-4806]," [Pbc83e1a3-9b94-464a]","Black, J.A. et al.",No se encontraron fuentes primarias.,
[F6e771238-967a-4337]," [P6ed2f961-4ef2-48b3]","Reade, J.",No se encontraron fuentes primarias.,
[F5d808752-704e-47cf]," [Pe87ac78b-1180-4c78]",British Museum,De acuerdo con fuentes primarias.,
[F5d808752-704e-47cf]," [P5fd5b3d2-46f1-48df]","Black, J.A. et al.",No se encontraron fuentes primarias.,
[Fbabdd6d0-d6ea-4a7a]," [P9d6a3967-ad7e-496c]","Potts, D. T.",No se encontraron fuentes primarias.,
[F887a296d-5a43-4947]," [P29896c60-52b4-420a]","Black, J.A. et al.",No se encontraron fuentes primarias.,
[F831ecc0c-3114-4fc5]," [Pc3eef475-4ea5-4ce2]","Black, J.A. et al.",No se encontraron fuentes primarias.,
[F692e1083-5f33-45ce]," [Pdb2087bd-acfc-4ca8]","Florez, Henriques",De acuerdo con fuentes primarias.,
[F692e1083-5f33-45ce]," [P8aaf1501-9bbe-4162]",Salazar y Castro,No se encontraron fuentes primarias.,
[F81c8dd53-e4f7-4c6a]," [P547673e8-6c58-44f4]",Dom Alfonso III,De acuerdo con fuentes primarias.,
[F81c8dd53-e4f7-4c6a]," [P1a46da10-a7f2-4afd]",Medieval Lands,No se encontraron fuentes primarias.,
[F9d54a285-84bb-42d1]," [P9e7ec4cb-73e8-4e12]","Ibn El-Kouthya, M. A. Cherbonneau",De acuerdo con fuentes primarias.,
[F9d54a285-84bb-42d1]," [Pa3b445bb-7321-47a6]","Ibn El-Kouthya, M. A. Cherbonneau",De acuerdo con fuentes primarias.,
[F9d54a285-84bb-42d1]," [P5e6cbe92-5790-4262]","Ibn El-Kouthya, M. A. Cherbonneau",De acuerdo con fuentes primarias.,
[F9d54a285-84bb-42d1]," [P9caa2e55-dd47-4906]","Felgueiras, Gaio, Manuel J da C.",No se encontraron fuentes primarias.,
[F93ea0d21-061f-4fbd]," [P63f2220e-5f04-4669]","Felgueiras, Gaio, Manuel J da C.",No se encontraron fuentes primarias.,
